"cate_id_x","cate_id_y","edge_weight"
"1567103","1049729761","0.01750732048152276"
"1567103","1049728954","0.06482576991587319"
"1567103","1049725921","0.24813734186270936"
"1567103","1049695134","0.025347362878448805"
"1567103","1049674118","0.04134357841411243"
"1567103","1049674031","0.06913779323418251"
"1567103","1049636577","0.43941540850319616"
"1567103","1049636450","0.09124797731648121"
"1567103","1049635464","0.01539556712622171"
"1567103","1049614601","0.5235441215140816"
"1567103","1049614410","1.4864277801533248"
"1567103","1049576876","0.10895762147276335"
"1567103","1049576875","0.15916550588727119"
"1567103","1049576874","0.010609347695195085"
"1567103","1049576872","0.5802579765950708"
"1567103","1049576838","1.1418515941935887"
"1567103","1049576837","1.468648587233844"
"1567103","1049576164","0.804925772185692"
"1567103","1049576163","0.15637723274449347"
"1567103","1049576159","0.11638669390533439"
"1567103","1049554890","0.04530153530159284"
"1567103","1049554055","0.09762749568623796"
"1567103","1049553068","0.014984597161866717"
"1567103","1048898496","8.963179051204392"
"1567103","1048898495","7.611397676603436"
"1567103","1048898466","34.413568938409576"
"1567103","1048895745","0.16290217125548354"
"1567103","1048894776","0.18048536311504104"
"1567103","1048894749","0.020921532493087328"
"1567103","1048894721","0.18281840798961016"
"1567103","1048894717","0.012088839566873065"
"1567103","1048894713","0.16141003415413308"
"1567103","1048894691","0.29488675596179903"
"1567103","1048894683","0.2171312387058341"
"1567103","1048892636","0.017766547689808218"
"1567103","1048891925","0.021882569948194392"
"1567103","1048891896","0.12913940803001167"
"1567103","1048891894","0.014529368893658107"
"1567103","1048891777","0.49101426818167476"
"1567103","1048868677","5.368140255323626"
"1567103","1048868675","6.557145910965823"
"1567103","1048867683","1.7346157029347238"
"1567103","1048863039","0.2652526602243858"
"1567103","1048860956","0.0345783805393456"
"1567103","1048860955","0.015977247691154935"
"1567103","1048860954","0.03392715121121384"
"1567103","1048860932","0.06380782892724005"
"1567103","1048860898","0.08947132254750038"
"1567103","1048840007","0.30003336443849077"
"1567103","1048839998","0.03644987453086988"
"1567103","1048839969","0.04860194024610525"
"1567103","1048839968","0.08809931512803833"
"1567103","1048839942","0.02871731658615976"
"1567103","1048839939","0.23759122031587657"
"1567103","1048839911","0.3985839618908184"
"1567103","1048839882","0.01675492931601131"
"1567103","1048837030","0.07663009181511586"
"1567103","1048837023","0.018070033201947288"
"1567103","1048836874","0.011918128966294836"
"1567103","1048835972","0.010508185857815393"
"1567103","1048835969","0.02492374768442135"
"1567103","1048835171","0.013694783735275657"
"1567103","1048834048","0.01648305687805339"
"1567103","1048833249","0.017538933555703913"
"1567103","1048833092","0.9707363462658416"
"1567103","1048833087","4.462147484980787"
"1567103","1048833086","1.6065005585081815"
"1567103","1048831382","0.20016134048539094"
"1567103","1048809003","0.45153586114425037"
"1567103","1048809001","0.20949351998366741"
"1567103","1048804442","5.323445691046311"
"1567103","1048802368","0.12307602040206646"
"1567103","1048802336","0.021648633199253857"
"1567103","1048802334","0.044492240602555314"
"1567103","1048801411","0.02945073990716252"
"1567103","1048778432","0.02773098867170777"
"1567103","1048771678","0.061285105607584"
"1567103","1048748524","0.013151038859359818"
"1567103","1048747587","0.14411768257704216"
"1567103","1048741760","0.03278275792585609"
"1567103","1048689065","0.02197108655590162"
"1567103","1048655238","0.012683165361478748"
"1567103","1047968313","0.04204538866093403"
"1567103","1047885733","0.011178383030455846"
"1567103","1047884522","0.014655821190382721"
"1567103","1047880803","0.02771834344203531"
"1567103","1047855815","0.03226430350928517"
"1567103","1047791431","2.7127305407144466"
"1567103","625613468","0.056751790770006603"
"1567103","627639319","0.05439345543609256"
"1567103","648016298","0.02779421482007008"
"1567103","648761071","0.1634775292055805"
"1567103","649744179","0.04961988123473839"
"1567103","652455158","0.019726558289039728"
"1567103","653378834","0.2055924666297131"
"1567103","655166172","0.014794918716779796"
"1567103","1512372368","0.01232909893064983"
"1567103","1593642220","0.049986592895239775"
"1567103","1599242927","0.017538933555703913"
"1567103","1599928122","0.04899394236595155"
"1567103","1600911224","0.06805030348235083"
"1567103","1928338001","0.9412666385141704"
"1567103","1039165997","0.19078490268326084"
"1567103","208741896","0.011551417305793456"
"1567103","820924435","0.032864951918727084"
"1567103","1201697066","0.013751687268801733"
"1567103","430668505","0.037556332127210254"
"1567103","378839851","0.20740073447287508"
"1567103","378684172","0.0778313886339997"
"1567103","378682225","0.35879574672641873"
"1567103","377969190","0.04571882788078406"
"1567103","377014920","0.1275144960171004"
"1567103","314276996","0.07270374800181661"
"1567103","314275074","0.07143922503457048"
"1567103","314274113","0.18171827300810603"
"1567103","257855724","0.12022452111092642"
"1567103","257821128","0.7535039457226278"
"1567103","255862610","0.07179961408023562"
"1567103","235776750","0.016268087973621545"
"1567103","200562823","0.1138513253560059"
"1567103","200534955","4.619188592283084"
"1567103","199614320","0.12305072994272154"
"1567103","427341152","0.02698492012103255"
"1567103","427520861","0.0402244755880996"
"1567103","428235816","0.014415561826605956"
"1567103","428293474","0.02510710351467204"
"1449560513","1513254","0.03596077307389671"
"1449560513","1567103","0.09342988403502259"
"1449560513","1449563373","0.0749385528197577"
"1449560513","1453259372","0.018248024225590347"
"1449560513","1453259375","0.3839870911043558"
"1449560513","1453259379","0.13999884185872916"
"1449560513","1454236711","0.03926974813347043"
"1449560513","1454236712","0.019464559173963038"
"1449560513","1454237670","0.06520627323277618"
"1449560513","1454237674","0.046422973629901845"
"1449560513","1478279009","0.023746762192234906"
"1449560513","1481918320","0.062140605162877"
"1449560513","1484661038","0.017956055837980902"
"1449560513","1485580686","0.04097289706119219"
"1449560513","1505961603","0.08063193637814188"
"1449560513","1510511944","0.10992609793495625"
"1449560513","1510512869","0.2577107634632706"
"1449560513","1510512871","0.12846609054815605"
"1449560513","1510514794","0.03746927640987885"
"1449560513","1510516748","0.050023917077085006"
"1449560513","1049819198","0.16685993351879813"
"1449560513","1049818174","0.07922075583802957"
"1449560513","1049818086","0.013527868625904311"
"1449560513","1049818085","0.01133810571883347"
"1449560513","1049817157","0.056690528594167344"
"1449560513","1049817089","0.06520627323277618"
"1449560513","1049815451","0.061605329785593015"
"1449560513","1049756608","0.03664203264498542"
"1449560513","1049756545","0.022189597458317865"
"1449560513","1049755774","0.015279678951560984"
"1449560513","1049730816","0.3977096053219998"
"1449560513","1049730789","6.266128212078051"
"1449560513","1049725921","0.7207726262118513"
"1449560513","1049695134","0.38067811604478213"
"1449560513","1049674031","1.0296265189047098"
"1449560513","1049673186","0.046617619221641475"
"1449560513","1049642249","0.15712765393181663"
"1449560513","1049636577","0.030656680698991783"
"1449560513","1049636450","0.1839887455918856"
"1449560513","1049614601","0.1582468660843195"
"1449560513","1049584652","0.015328340349495892"
"1449560513","1049576876","0.030997310484536137"
"1449560513","1049576838","0.030024082525837985"
"1449560513","1049576837","0.10150767609221724"
"1449560513","1049576164","0.02082707831614045"
"1449560513","1049576159","0.014744403574277"
"1449560513","1049554890","0.01211668808579199"
"1449560513","1049554055","0.035425497696612726"
"1449560513","1049553068","0.18350213161253653"
"1449560513","1048898496","0.12977994829239856"
"1449560513","1048898495","0.1364465598094809"
"1449560513","1048898466","0.06963446044485276"
"1449560513","1048895745","0.021119046703749898"
"1449560513","1048894781","0.016252906910259136"
"1449560513","1048894717","0.033722348768890964"
"1449560513","1048892636","0.03980502351075441"
"1449560513","1048892608","0.02807762660844168"
"1449560513","1048892606","0.010364877760135317"
"1449560513","1048891925","0.062432573550486446"
"1449560513","1048891896","0.14982844424158048"
"1449560513","1048891894","0.021459676489294248"
"1449560513","1048891777","0.05853966171569384"
"1449560513","1048869545","0.019951173153312112"
"1449560513","1048868677","0.06384375409059877"
"1449560513","1048868675","0.14822261810972853"
"1449560513","1048867683","0.06880721667995934"
"1449560513","1048863039","0.02228692025418768"
"1449560513","1048863001","0.014403773788732649"
"1449560513","1048860956","0.0512891134233926"
"1449560513","1048860955","0.023795423590169815"
"1449560513","1048860954","0.07698233153302382"
"1449560513","1048860932","0.1056925563146193"
"1449560513","1048860898","0.1204856212868312"
"1449560513","1048840007","0.09459775758546037"
"1449560513","1048839998","0.03406297855443532"
"1449560513","1048839969","0.016204245512324227"
"1449560513","1048839968","0.014793064972211908"
"1449560513","1048839939","0.09260264027012916"
"1449560513","1048839911","0.09007224757751396"
"1449560513","1048836874","0.023552116600495276"
"1449560513","1048835972","0.02773699682289733"
"1449560513","1048835969","0.032019199841169195"
"1449560513","1048834978","0.19148260087386137"
"1449560513","1048834946","0.014403773788732649"
"1449560513","1048834078","0.011240782922963655"
"1449560513","1048834048","0.07542516679910677"
"1449560513","1048833249","0.08291902208108254"
"1449560513","1048833092","0.07523052120736715"
"1449560513","1048833087","0.039902346306624224"
"1449560513","1048833086","0.030267389515512524"
"1449560513","1048832094","0.019707866163637577"
"1449560513","1048831382","0.02549857251789158"
"1449560513","1048809003","0.040924235663257286"
"1449560513","1048804442","0.012457317871336344"
"1449560513","1048802368","0.12311333677531622"
"1449560513","1048802336","0.027396367037352976"
"1449560513","1048802334","0.02851557918985585"
"1449560513","1048801375","0.01012157077046078"
"1449560513","1048780424","0.029878098332033264"
"1449560513","1048778432","0.025936525099305746"
"1449560513","1048772699","0.09094815274034229"
"1449560513","1048771678","2.459687681415774"
"1449560513","1048747587","0.01133810571883347"
"1449560513","1048741760","1.077509334472659"
"1449560513","1048718670","0.05620391461481827"
"1449560513","1048713057","0.015377001747430799"
"1449560513","1048655238","0.04233541620336961"
"1449560513","1048654529","0.013333223034164681"
"1449560513","1048652637","0.02204361326451314"
"1449560513","1047974080","0.012846609054815605"
"1449560513","1047968313","0.2606791087373"
"1449560513","1047944346","0.022724872835601848"
"1449560513","1047910594","0.012895270452750513"
"1449560513","1047886534","0.016252906910259136"
"1449560513","1047884802","0.10024247974590965"
"1449560513","1047884522","0.015036371961886447"
"1449560513","1047880803","0.21449944209707267"
"1449560513","1047879906","0.010218893566330595"
"1449560513","1047879867","0.01498771056395154"
"1449560513","1047879841","0.03158124725975503"
"1449560513","1047855815","0.06155666838765811"
"1449560513","1047851036","0.017712748848306363"
"1449560513","1047849960","0.011435428514703284"
"1449560513","1047849920","0.01902660659254887"
"1449560513","1047848223","0.011873381096117453"
"1449560513","1047848038","0.012214010881661807"
"1449560513","1047824074","0.02248156584592731"
"1449560513","1047820162","0.011873381096117453"
"1449560513","1047820130","0.015474324543300616"
"1449560513","1047818431","0.1345974266879544"
"1449560513","935306536","1.7971627485320072"
"1449560513","626775379","0.01274928625894579"
"1449560513","627639319","0.07634973335987001"
"1449560513","648016419","0.01635022970612895"
"1449560513","649684652","0.03425762414617495"
"1449560513","649803759","0.02024314154092156"
"1449560513","652455155","0.02471999015093306"
"1449560513","652455158","0.035912111675961804"
"1449560513","652633931","0.12335664376499075"
"1449560513","653319095","0.10360011620341827"
"1449560513","655166172","0.12598435925347576"
"1449560513","655166200","0.015377001747430799"
"1449560513","1509423059","0.010608184749809856"
"1449560513","1512372368","0.01819936282765544"
"1449560513","1513176725","0.011435428514703284"
"1449560513","1593642220","0.40632267275647843"
"1449560513","1599242927","0.1461301779985275"
"1449560513","1599928122","0.04632565083403203"
"1449560513","1600911224","1.1353190752193292"
"1449560513","1928338001","0.022822195631471663"
"1449560513","1063981923","0.02710439864974353"
"1449560513","1039165997","0.011484089912638192"
"1449560513","208861031","0.027785658220832236"
"1449560513","208741896","0.017858733042111087"
"1449560513","820924435","0.24311234408279833"
"1449560513","431324869","0.026179832088980285"
"1449560513","430669466","0.04905068911838686"
"1449560513","430668505","0.2571754880859866"
"1449560513","378839851","0.024574005957128334"
"1449560513","378684172","0.013235900238294865"
"1449560513","378682225","0.04627698943609712"
"1449560513","377014920","0.023211486814950923"
"1449560513","314274113","0.02107038530581499"
"1449560513","257855724","0.02199495186657823"
"1449560513","257821128","0.08715256370141951"
"1449560513","255862610","0.022335581652122585"
"1449560513","229169873","0.013527868625904311"
"1449560513","207063989","0.057907063542540035"
"1449560513","428235816","0.026861091660068993"
"1449563373","1513254","0.024607088981373502"
"1449563373","1567103","0.0657972161893248"
"1449563373","1449560513","0.823802544159026"
"1449563373","1453259375","0.1455027870202955"
"1449563373","1453259379","3.2550899228621253"
"1449563373","1454236711","0.025676962415346265"
"1449563373","1454236712","0.024072152264387123"
"1449563373","1454237670","0.07221645679316137"
"1449563373","1454237674","0.057238228717542715"
"1449563373","1454242477","0.013908354641645894"
"1449563373","1478279009","0.014443291358632274"
"1449563373","1485580686","0.07007670992521585"
"1449563373","1505961603","0.04493468422685596"
"1449563373","1510511944","0.12838481207673133"
"1449563373","1510512869","0.08558987471782088"
"1449563373","1510512871","0.017117974943564176"
"1449563373","1510512899","0.11982582460494924"
"1449563373","1510514794","0.07756582396302518"
"1449563373","1510516748","0.09789341920850764"
"1449563373","1049819198","0.047074431094801486"
"1449563373","1049818174","0.03102632958521007"
"1449563373","1049817157","0.055633418566583576"
"1449563373","1049817089","0.06151772245343376"
"1449563373","1049815451","0.05081898811370615"
"1449563373","1049756608","0.01016379762274123"
"1449563373","1049755774","0.015513164792605035"
"1449563373","1049730816","0.6718805165348939"
"1449563373","1049730789","2.150980539002236"
"1449563373","1049725921","0.2091602563416748"
"1449563373","1049695134","0.7526559607998374"
"1449563373","1049674031","0.6686708962329756"
"1449563373","1049673186","0.04546962094384235"
"1449563373","1049642249","0.03744557018904664"
"1449563373","1049636577","0.0219324053964416"
"1449563373","1049636450","0.028886582717264547"
"1449563373","1049614601","0.024607088981373502"
"1449563373","1049584652","0.02032759524548246"
"1449563373","1049576876","0.02086253196246884"
"1449563373","1049576872","0.017117974943564176"
"1449563373","1049576838","0.03263113973616921"
"1449563373","1049576837","0.07328633022713413"
"1449563373","1049576159","0.01123367105671399"
"1449563373","1049554055","0.039585317056992156"
"1449563373","1049553782","0.027281772566305405"
"1449563373","1049553068","0.30116937166333224"
"1449563373","1048898496","0.04493468422685596"
"1449563373","1048898495","0.026211899132332645"
"1449563373","1048898466","0.07275139351014775"
"1449563373","1048895745","0.028886582717264547"
"1449563373","1048894781","0.025676962415346265"
"1449563373","1048894721","0.012303544490686751"
"1449563373","1048892636","0.028886582717264547"
"1449563373","1048892608","0.012838481207673133"
"1449563373","1048891925","0.023537215547400743"
"1449563373","1048891896","0.016048101509591416"
"1449563373","1048891894","0.26479367490825834"
"1449563373","1048891777","0.07221645679316137"
"1449563373","1048869545","0.017652911660550556"
"1449563373","1048868677","0.039050380340005776"
"1449563373","1048868675","0.09200911532165745"
"1449563373","1048867683","0.04065519049096492"
"1449563373","1048863039","0.03530582332110111"
"1449563373","1048863001","0.016048101509591416"
"1449563373","1048860956","0.024072152264387123"
"1449563373","1048860955","0.012303544490686751"
"1449563373","1048860954","0.0411901272079513"
"1449563373","1048860932","0.10270784966138506"
"1449563373","1048860898","0.08077544426494346"
"1449563373","1048840007","0.04065519049096492"
"1449563373","1048839998","0.03156126630219645"
"1449563373","1048839939","0.04279493735891044"
"1449563373","1048839911","0.029421519434250927"
"1449563373","1048837030","0.01016379762274123"
"1449563373","1048836874","0.024607088981373502"
"1449563373","1048835972","0.01016379762274123"
"1449563373","1048835969","0.057773165434529095"
"1449563373","1048834978","0.3241716504937466"
"1449563373","1048834078","0.01069873433972761"
"1449563373","1048834048","0.027816709283291788"
"1449563373","1048833249","0.0358407600380875"
"1449563373","1048833092","0.01872278509452332"
"1449563373","1048833087","0.012838481207673133"
"1449563373","1048833086","0.05028405139671977"
"1449563373","1048832094","0.01016379762274123"
"1449563373","1048809003","0.05456354513261081"
"1449563373","1048806400","0.023537215547400743"
"1449563373","1048805438","0.013373417924659512"
"1449563373","1048804442","0.013373417924659512"
"1449563373","1048802368","0.08291519113288898"
"1449563373","1048802336","0.012838481207673133"
"1449563373","1048802334","0.027816709283291788"
"1449563373","1048801375","0.014978228075618655"
"1449563373","1048780424","0.01016379762274123"
"1449563373","1048772699","0.03316607645315559"
"1449563373","1048772514","0.012838481207673133"
"1449563373","1048771678","1.5555959729963946"
"1449563373","1048741760","0.07328633022713413"
"1449563373","1048718670","0.26800329521017663"
"1449563373","1048689065","0.015513164792605035"
"1449563373","1048655238","0.025142025698359886"
"1449563373","1048654529","0.01123367105671399"
"1449563373","1048652637","0.03423594988712835"
"1449563373","1047974080","0.025142025698359886"
"1449563373","1047968313","0.19150734468112424"
"1449563373","1047944346","0.02139746867945522"
"1449563373","1047938336","0.039585317056992156"
"1449563373","1047910594","0.08665974815179364"
"1449563373","1047886534","0.012303544490686751"
"1449563373","1047884802","0.1647605088318052"
"1449563373","1047884522","0.016583038226577796"
"1449563373","1047880831","0.013373417924659512"
"1449563373","1047880803","0.06258759588740652"
"1449563373","1047879867","0.05081898811370615"
"1449563373","1047879844","0.023002278830414363"
"1449563373","1047879841","0.02086253196246884"
"1449563373","1047855815","0.09789341920850764"
"1449563373","1047851036","0.048679241245760625"
"1449563373","1047824074","0.09254405203864383"
"1449563373","1047821126","0.013373417924659512"
"1449563373","1047820162","0.024607088981373502"
"1449563373","1047819294","0.013373417924659512"
"1449563373","1047818431","0.02246734211342798"
"1449563373","935306536","0.14603772373728188"
"1449563373","627639319","0.039585317056992156"
"1449563373","649803759","0.028351646000278168"
"1449563373","652633931","0.01123367105671399"
"1449563373","653319095","0.016583038226577796"
"1449563373","655166172","0.20809038290770202"
"1449563373","655166200","0.01016379762274123"
"1449563373","1509423059","0.014978228075618655"
"1449563373","1511270100","0.026211899132332645"
"1449563373","1512372368","0.012838481207673133"
"1449563373","1593642220","0.03263113973616921"
"1449563373","1600911224","0.07649595052905242"
"1449563373","1928338001","0.01123367105671399"
"1449563373","1923779980","0.02086253196246884"
"1449563373","1063981923","0.02032759524548246"
"1449563373","1039165997","0.01123367105671399"
"1449563373","1012383918","0.01016379762274123"
"1449563373","208861031","0.023537215547400743"
"1449563373","820924435","0.14175823000139084"
"1449563373","431328713","0.01016379762274123"
"1449563373","431324869","0.06151772245343376"
"1449563373","430669466","0.23804683905893934"
"1449563373","430668505","1.0586397629160471"
"1449563373","377014920","0.01016379762274123"
"1449563373","314274113","0.017117974943564176"
"1449563373","257855724","0.01016379762274123"
"1449563373","257821128","0.016048101509591416"
"1449563373","207063989","0.02246734211342798"
"1449563373","428235816","0.014978228075618655"
"1453259372","1513254","0.08447866312977734"
"1453259372","1567103","0.036693686282846395"
"1453259372","1449560513","0.017330141506382114"
"1453259372","1453259375","11.15344800495411"
"1453259372","1453259379","3.8073165546754413"
"1453259372","1454236711","0.1270877043801355"
"1453259372","1454236712","0.07260173948407013"
"1453259372","1454237670","0.10485890954128271"
"1453259372","1454237674","0.06474540866784358"
"1453259372","1454242476","0.012477701884595122"
"1453259372","1454242477","0.0263880288003845"
"1453259372","1478224232","0.08960838501566645"
"1453259372","1481918320","0.11705932916177572"
"1453259372","1485580686","0.16170177368221603"
"1453259372","1505961603","0.33056667252040334"
"1453259372","1508697541","0.014880814840146774"
"1453259372","1510512869","0.01460353257604466"
"1453259372","1510512871","0.011599641381605094"
"1453259372","1510512899","0.011923137356390895"
"1453259372","1510516748","0.015158097104248888"
"1453259372","1049819198","0.18319114915012985"
"1453259372","1049818174","0.03581562577985637"
"1453259372","1049818147","0.030732117604650947"
"1453259372","1049818086","0.054485964896065366"
"1453259372","1049818085","0.038911944395663305"
"1453259372","1049817157","0.22210309354579316"
"1453259372","1049817089","0.1995508027321546"
"1453259372","1049815451","0.23813925115303208"
"1453259372","1049756608","0.01132235911750298"
"1453259372","1049756545","0.11493349847032618"
"1453259372","1049731716","0.02550996829739447"
"1453259372","1049730816","0.17930919745270027"
"1453259372","1049730789","0.02107345207176065"
"1453259372","1049729761","0.04242418640762342"
"1453259372","1049728954","0.014880814840146774"
"1453259372","1049725921","3.510809386928914"
"1453259372","1049695134","0.01451110515467729"
"1453259372","1049674118","0.16798683833519729"
"1453259372","1049674115","0.07001377168578374"
"1453259372","1049674031","0.10065346186906732"
"1453259372","1049673186","0.0810588485391846"
"1453259372","1049642249","0.18004861682363923"
"1453259372","1049636577","0.18651853631935522"
"1453259372","1049636544","0.01779227861321897"
"1453259372","1049636516","0.11072805079811078"
"1453259372","1049636450","0.41684767036684445"
"1453259372","1049635619","0.010213230061094525"
"1453259372","1049635464","0.018346843141423198"
"1453259372","1049614601","0.4185113639514571"
"1453259372","1049614410","0.015204310814932575"
"1453259372","1049584652","0.09898976828445463"
"1453259372","1049579039","0.02560239571876184"
"1453259372","1049576876","0.04339467433198081"
"1453259372","1049576875","0.013956540626473063"
"1453259372","1049576838","0.12491565997800227"
"1453259372","1049576837","0.08743634061353323"
"1453259372","1049576164","0.05323819470760585"
"1453259372","1049576163","0.012107992199125636"
"1453259372","1049576159","0.030454835340548835"
"1453259372","1049554920","0.4847818250718623"
"1453259372","1049554890","0.014649746286728346"
"1453259372","1049554055","0.02384627471278179"
"1453259372","1049553782","0.051759355965727914"
"1453259372","1049553068","0.1669701367001562"
"1453259372","1049547270","0.011784496224339837"
"1453259372","1049547269","0.017099072952963684"
"1453259372","1048899557","0.1332341279010657"
"1453259372","1048898496","0.05037294464521734"
"1453259372","1048898495","0.09570859482591296"
"1453259372","1048898466","0.022275008549536478"
"1453259372","1048895745","0.22247280323126264"
"1453259372","1048894781","0.039466508923867535"
"1453259372","1048894776","0.023153069052526502"
"1453259372","1048894717","0.031194254711487804"
"1453259372","1048894713","0.01612858502860629"
"1453259372","1048894691","0.020611314964923792"
"1453259372","1048894683","0.014187609179891491"
"1453259372","1048892608","0.023984915844832845"
"1453259372","1048891925","0.03784902904993854"
